m84045_240518_224402_s3/103747829/ccs;size=3	k:Fungi(1.00),p:Basidiomycota(0.38),c:Agaricomycetes(0.32),o:Agaricales(0.10),f:Agaricaceae(0.02),g:Agaricaceae_gen_Incertae_sedis(0.01),s:Agaricaceae_sp(0.01)	+	k:Fungi
m84045_240518_224402_s3/109776284/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.46),c:Agaricomycetes(0.37),o:Agaricales(0.13),f:Inocybaceae(0.04),g:Inocybe(0.04),s:Inocybe_blandula(0.02)	+	k:Fungi
m84045_240518_224402_s3/152832992/ccs;size=10	k:Fungi(1.00),p:Basidiomycota(0.53),c:Agaricomycetes(0.38),o:Agaricales(0.20),f:Marasmiaceae(0.05),g:Marasmius(0.03),s:Marasmius_sp(0.02)	+	k:Fungi
m84045_240518_224402_s3/15275292/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.45),c:Agaricomycetes(0.37),o:Agaricales(0.29),f:Inocybaceae(0.10),g:Inocybe(0.08),s:Inocybe_sp(0.06)	+	k:Fungi
m84045_240518_224402_s3/199296026/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.52),c:Agaricomycetes(0.51),o:Agaricales(0.38),f:Inocybaceae(0.09),g:Inocybe(0.08),s:Inocybe_sp(0.05)	+	k:Fungi
m84045_240518_224402_s3/144250714/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/72879051/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/233244539/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.37),c:Sordariomycetes(0.08),o:Savoryellales(0.03),f:Savoryellales_fam_Incertae_sedis(0.02),g:Savoryellales_gen_Incertae_sedis(0.02),s:Savoryellales_sp(0.02)	+	k:Fungi
m84045_240518_224402_s3/89657547/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.55),c:Eurotiomycetes(0.21),o:Onygenales(0.14),f:Onygenales_fam_Incertae_sedis(0.08),g:Onygenales_gen_Incertae_sedis(0.08),s:Onygenales_sp(0.08)	+	k:Fungi
m84045_240518_224402_s3/164695975/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.86),c:Fungi_cls_Incertae_sedis(0.86),o:Fungi_ord_Incertae_sedis(0.86),f:Fungi_fam_Incertae_sedis(0.86),g:Fungi_gen_Incertae_sedis(0.86),s:Fungi_sp(0.86)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/242813534/ccs;size=5	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/239471146/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.57),c:Agaricomycetes(0.54),o:Agaricales(0.33),f:Agaricaceae(0.06),g:Lepiota(0.03),s:Lepiota_erminea(0.01)	+	k:Fungi
m84045_240518_224402_s3/163447830/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.69),c:Fungi_cls_Incertae_sedis(0.69),o:Fungi_ord_Incertae_sedis(0.69),f:Fungi_fam_Incertae_sedis(0.69),g:Fungi_gen_Incertae_sedis(0.69),s:Fungi_sp(0.69)	+	k:Fungi
m84045_240518_224402_s3/170132570/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.39),c:Agaricomycetes(0.22),o:Agaricales(0.12),f:Inocybaceae(0.04),g:Inocybe(0.03),s:Inocybe_sp(0.02)	+	k:Fungi
m84045_240518_224402_s3/27396316/ccs;size=3	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/35916485/ccs;size=4	k:Fungi(1.00),p:Basidiomycota(0.38),c:Agaricomycetes(0.28),o:Polyporales(0.07),f:Ganodermataceae(0.02),g:Ganoderma(0.02),s:Ganoderma_sp(0.01)	+	k:Fungi
m84045_240518_224402_s3/185010484/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/260183187/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.72),c:Fungi_cls_Incertae_sedis(0.72),o:Fungi_ord_Incertae_sedis(0.72),f:Fungi_fam_Incertae_sedis(0.72),g:Fungi_gen_Incertae_sedis(0.72),s:Fungi_sp(0.72)	+	k:Fungi
m84045_240518_224402_s3/178524719/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(0.50),c:Agaricomycetes(0.36),o:Agaricales(0.17),f:Entolomataceae(0.03),g:Entoloma(0.03),s:Entoloma_sp(0.02)	+	k:Fungi
m84045_240518_224402_s3/161288176/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.46),c:Fungi_cls_Incertae_sedis(0.46),o:Fungi_ord_Incertae_sedis(0.46),f:Fungi_fam_Incertae_sedis(0.46),g:Fungi_gen_Incertae_sedis(0.46),s:Fungi_sp(0.46)	+	k:Fungi
m84045_240518_224402_s3/146085639/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.62),c:Agaricomycetes(0.54),o:Agaricales(0.22),f:Agaricaceae(0.07),g:Agaricus(0.03),s:Agaricus_litoralis(0.01)	+	k:Fungi
m84045_240518_224402_s3/87427111/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.87),c:Fungi_cls_Incertae_sedis(0.87),o:Fungi_ord_Incertae_sedis(0.87),f:Fungi_fam_Incertae_sedis(0.87),g:Fungi_gen_Incertae_sedis(0.87),s:Fungi_sp(0.87)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/163843465/ccs;size=1	k:Fungi(1.00),p:Entomophthoromycota(0.22),c:Entomophthoromycetes(0.22),o:Entomophthorales(0.22),f:Entomophthoraceae(0.22),g:Pandora(0.18),s:Pandora_kondoiensis(0.14)	+	k:Fungi
m84045_240518_224402_s3/42930124/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/78578210/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.98),c:Fungi_cls_Incertae_sedis(0.98),o:Fungi_ord_Incertae_sedis(0.98),f:Fungi_fam_Incertae_sedis(0.98),g:Fungi_gen_Incertae_sedis(0.98),s:Fungi_sp(0.98)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/100928306/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.44),c:Sordariomycetes(0.23),o:Hypocreales(0.14),f:Hypocreaceae(0.06),g:Hypomyces(0.05),s:Hypomyces_melanocarpus(0.03)	+	k:Fungi
m84045_240518_224402_s3/120198015/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(0.43),c:Agaricomycetes(0.37),o:Agaricales(0.26),f:Entolomataceae(0.07),g:Pouzarella(0.03),s:Pouzarella_sp(0.03)	+	k:Fungi
m84045_240518_224402_s3/165219839/ccs;size=5	k:Fungi(1.00),p:Ascomycota(0.65),c:Dothideomycetes(0.54),o:Pleosporales(0.53),f:Pleosporaceae(0.53),g:Bipolaris(0.53),s:Bipolaris_sp(0.53)	+	k:Fungi
m84045_240518_224402_s3/103415955/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/157882153/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.88),c:Fungi_cls_Incertae_sedis(0.88),o:Fungi_ord_Incertae_sedis(0.88),f:Fungi_fam_Incertae_sedis(0.88),g:Fungi_gen_Incertae_sedis(0.88),s:Fungi_sp(0.88)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/39325786/ccs;size=8	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/138154508/ccs;size=2	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/163710434/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.53),c:Dothideomycetes(0.21),o:Pleosporales(0.16),f:Pleosporaceae(0.06),g:Bipolaris(0.04),s:Bipolaris_oryzae(0.02)	+	k:Fungi
m84045_240518_224402_s3/190710157/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.56),c:Dothideomycetes(0.16),o:Pleosporales(0.13),f:Didymosphaeriaceae(0.06),g:Paracamarosporium(0.06),s:Paracamarosporium_hawaiiense(0.06)	+	k:Fungi
m84045_240518_224402_s3/53674458/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.35),c:Agaricomycetes(0.27),o:Agaricales(0.14),f:Clavariaceae(0.04),g:Clavariaceae_gen_Incertae_sedis(0.04),s:Clavariaceae_sp(0.04)	+	k:Fungi
m84045_240518_224402_s3/89524191/ccs;size=4	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/253887726/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.41),c:Fungi_cls_Incertae_sedis(0.41),o:Fungi_ord_Incertae_sedis(0.41),f:Fungi_fam_Incertae_sedis(0.41),g:Fungi_gen_Incertae_sedis(0.41),s:Fungi_sp(0.41)	+	k:Fungi
m84045_240518_224402_s3/145360840/ccs;size=5	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/246813230/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/260048329/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/51515115/ccs;size=8	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.99),c:Fungi_cls_Incertae_sedis(0.99),o:Fungi_ord_Incertae_sedis(0.99),f:Fungi_fam_Incertae_sedis(0.99),g:Fungi_gen_Incertae_sedis(0.99),s:Fungi_sp(0.99)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/182061937/ccs;size=14	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/218764319/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.62),c:Ascomycota_cls_Incertae_sedis(0.55),o:Ascomycota_ord_Incertae_sedis(0.55),f:Ascomycota_fam_Incertae_sedis(0.55),g:Ascomycota_gen_Incertae_sedis(0.55),s:Ascomycota_sp(0.55)	+	k:Fungi
m84045_240518_224402_s3/47977132/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.33),c:Dothideomycetes(0.10),o:Pleosporales(0.04),f:Pleosporaceae(0.02),g:Pyrenophora(0.01),s:Pyrenophora_sp(0.01)	+	k:Fungi
m84045_240518_224402_s3/228133242/ccs;size=5	k:Fungi(1.00),p:Ascomycota(0.42),c:Dothideomycetes(0.10),o:Pleosporales(0.05),f:Pleosporales_fam_Incertae_sedis(0.03),g:Pleosporales_gen_Incertae_sedis(0.03),s:Pleosporales_sp(0.03)	+	k:Fungi
m84045_240518_224402_s3/183173886/ccs;size=4	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/110889708/ccs;size=1	k:Fungi(1.00),p:Zoopagomycota(0.26),c:Zoopagomycota_cls_Incertae_sedis(0.20),o:Zoopagomycota_ord_Incertae_sedis(0.20),f:Zoopagomycota_fam_Incertae_sedis(0.20),g:Zoopagomycota_gen_Incertae_sedis(0.20),s:Zoopagomycota_sp(0.20)	+	k:Fungi
m84045_240518_224402_s3/74583785/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.56),c:Fungi_cls_Incertae_sedis(0.56),o:Fungi_ord_Incertae_sedis(0.56),f:Fungi_fam_Incertae_sedis(0.56),g:Fungi_gen_Incertae_sedis(0.56),s:Fungi_sp(0.56)	+	k:Fungi
m84045_240518_224402_s3/67178464/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/26870721/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.37),c:Dothideomycetes(0.18),o:Pleosporales(0.18),f:Phaeosphaeriaceae(0.03),g:Phaeosphaeriaceae_gen_Incertae_sedis(0.02),s:Phaeosphaeriaceae_sp(0.02)	+	k:Fungi
m84045_240518_224402_s3/251792751/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.67),c:Agaricomycetes(0.60),o:Agaricales(0.41),f:Entolomataceae(0.10),g:Entoloma(0.07),s:Entoloma_sp(0.04)	+	k:Fungi
m84045_240518_224402_s3/32969914/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.52),c:Agaricomycetes(0.48),o:Agaricales(0.27),f:Marasmiaceae(0.04),g:Marasmius(0.04),s:Marasmius_sp(0.04)	+	k:Fungi
m84045_240518_224402_s3/168561849/ccs;size=3	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.45),c:Fungi_cls_Incertae_sedis(0.45),o:Fungi_ord_Incertae_sedis(0.45),f:Fungi_fam_Incertae_sedis(0.45),g:Fungi_gen_Incertae_sedis(0.45),s:Fungi_sp(0.45)	+	k:Fungi
m84045_240518_224402_s3/262408283/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.57),c:Agaricomycetes(0.49),o:Agaricales(0.24),f:Entolomataceae(0.05),g:Entoloma(0.05),s:Entoloma_sp(0.01)	+	k:Fungi
m84045_240518_224402_s3/41746989/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.61),c:Agaricomycetes(0.55),o:Agaricales(0.35),f:Agaricales_fam_Incertae_sedis(0.06),g:Agaricales_gen_Incertae_sedis(0.04),s:Agaricales_sp(0.04)	+	k:Fungi
m84045_240518_224402_s3/103812496/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.29),c:Schizosaccharomycetes(0.22),o:Schizosaccharomycetales(0.22),f:Schizosaccharomycetaceae(0.22),g:Schizosaccharomyces(0.22),s:Schizosaccharomyces_pombe(0.21)	+	k:Fungi
m84045_240518_224402_s3/101322061/ccs;size=3	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/215092747/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.48),c:Agaricomycetes(0.35),o:Agaricales(0.22),f:Cortinariaceae(0.07),g:Cortinarius(0.06),s:Cortinarius_sp(0.04)	+	k:Fungi
m84045_240518_224402_s3/173675096/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.37),c:Agaricomycetes(0.24),o:Agaricales(0.10),f:Entolomataceae(0.03),g:Entoloma(0.03),s:Entoloma_griseocarpum(0.01)	+	k:Fungi
m84045_240518_224402_s3/267979474/ccs;size=6	k:Fungi(1.00),p:Ascomycota(0.70),c:Ascomycota_cls_Incertae_sedis(0.65),o:Ascomycota_ord_Incertae_sedis(0.65),f:Ascomycota_fam_Incertae_sedis(0.65),g:Ascomycota_gen_Incertae_sedis(0.65),s:Ascomycota_sp(0.65)	+	k:Fungi
m84045_240518_224402_s3/208934802/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.97),c:Fungi_cls_Incertae_sedis(0.97),o:Fungi_ord_Incertae_sedis(0.97),f:Fungi_fam_Incertae_sedis(0.97),g:Fungi_gen_Incertae_sedis(0.97),s:Fungi_sp(0.97)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/180490702/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.44),c:Agaricomycetes(0.37),o:Agaricales(0.19),f:Entolomataceae(0.09),g:Entoloma(0.06),s:Entoloma_sp(0.05)	+	k:Fungi
m84045_240518_224402_s3/65799845/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.48),c:Agaricomycetes(0.43),o:Agaricales(0.15),f:Agaricales_fam_Incertae_sedis(0.04),g:Agaricales_gen_Incertae_sedis(0.02),s:Agaricales_sp(0.02)	+	k:Fungi
m84045_240518_224402_s3/243600122/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.33),c:Saccharomycetes(0.07),o:Saccharomycetales(0.07),f:Saccharomycetaceae(0.04),g:Saccharomyces(0.04),s:Saccharomyces_cerevisiae(0.04)	+	k:Fungi
m84045_240518_224402_s3/110497432/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.43),c:Agaricomycetes(0.38),o:Agaricales(0.20),f:Agaricales_fam_Incertae_sedis(0.04),g:Mucronella(0.03),s:Mucronella_sp(0.03)	+	k:Fungi
m84045_240518_224402_s3/125636843/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/196088419/ccs;size=1	k:Fungi(1.00),p:Blastocladiomycota(1.00),c:Blastocladiomycota_cls_Incertae_sedis(0.95),o:Blastocladiomycota_ord_Incertae_sedis(0.95),f:Blastocladiomycota_fam_Incertae_sedis(0.95),g:Blastocladiomycota_gen_Incertae_sedis(0.95),s:Blastocladiomycota_sp(0.95)	+	k:Fungi,p:Blastocladiomycota,c:Blastocladiomycota_cls_Incertae_sedis,o:Blastocladiomycota_ord_Incertae_sedis,f:Blastocladiomycota_fam_Incertae_sedis,g:Blastocladiomycota_gen_Incertae_sedis,s:Blastocladiomycota_sp
m84045_240518_224402_s3/240256460/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.96),c:Fungi_cls_Incertae_sedis(0.96),o:Fungi_ord_Incertae_sedis(0.96),f:Fungi_fam_Incertae_sedis(0.96),g:Fungi_gen_Incertae_sedis(0.96),s:Fungi_sp(0.96)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/129762386/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.19),c:Schizosaccharomycetes(0.07),o:Schizosaccharomycetales(0.07),f:Schizosaccharomycetaceae(0.07),g:Schizosaccharomyces(0.07),s:Schizosaccharomyces_pombe(0.07)	+	k:Fungi
m84045_240518_224402_s3/4197357/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.34),c:Fungi_cls_Incertae_sedis(0.34),o:Fungi_ord_Incertae_sedis(0.34),f:Fungi_fam_Incertae_sedis(0.34),g:Fungi_gen_Incertae_sedis(0.34),s:Fungi_sp(0.34)	+	k:Fungi
m84045_240518_224402_s3/41813124/ccs;size=2	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.77),c:Fungi_cls_Incertae_sedis(0.77),o:Fungi_ord_Incertae_sedis(0.77),f:Fungi_fam_Incertae_sedis(0.77),g:Fungi_gen_Incertae_sedis(0.77),s:Fungi_sp(0.77)	+	k:Fungi
